ARA 8S,250000
E55 EXS,25000
RUS 14N,25000
11 VEY,25000
FLA 6H,25000
PMV 1P,25000
RKV 1P,25000
RSV 1P,25000
1 LLV,25000
1 GUK,25000
1 RVU,25000
1 FWV,25000
1 GHV,25000
1 TGY,25000
1 OTY,25000
1 FXY,25000
1 PKY,25000
LAM 90S,15000
MRB 16S,15000
111 PPY,13000
AHU 55Y,13000
F17 EAM,13000
HOT 41T,13000
SLA 81T,13000
YES 50N,13000
AHO 5T,13000
DJK 1D,13000
61 GSY,13000
WIG 21,13000
61 GN,13000
111 TGY,9000
500 NEW,9000
DOK 51R,9000
NOK 14S,9000
PEP 61E,9000
V65 EXY,9000
V85 TAR,9000
50 FHE,9000
900 BS,9000
UBA 8E,9000
E5 TAR,9000
GOK 5S,9000
GUV 5S,9000
UST 4R,9000
5 ASY,9000
B25 EXY,8000
350 CLS,7000
A66 LTD,7000
A70 TAL,7000
A74 XED,7000
C55 HOT,7000
CYC 17T,7000
DUG 11N,7000
EVL 80B,7000
H55 CEO,7000
HEZ 321,7000
100 KXX,7000
XXC 17Y,7000
YES 70W,7000
11 LGY,7000
60 ESX,7000
60 PYO,7000
60 XON,7000
BPB 1G,7000
CIG 60,7000
CLU 8A,7000
OBA 8Y,7000
WAK 1T,7000
5 HTY,7000
A60 DLY,6000
A60 RRY,6000
C13 RAT,6000
CIG 123,6000
D68 OSS,6000
DIG 990,6000
HOT 71P,6000
91 GEL,6000
CAS 9Y,6000
KMA 5H,6000
ABU 11S,5000
ADM 11T,5000
AGA 11N,5000
B16 LOO,5000
BTR 11M,5000
CAB 91E,5000
DJG 81G,5000
EVO 14D,5000
EVO 50S,5000
FEE 11N,5000
FES 71V,5000
FOL 10W,5000
GET 11M,5000
HAB 11T,5000
HOB 11E,5000
JOG 11T,5000
KOB 13Y,5000
LEZ 300,5000
M37 ONY,5000
M41 DON,5000
MYD 15H,5000
NED 55S,5000
NEW 80X,5000
P16 GOT,5000
PER 11L,5000
RUS 51S,5000
SPN 15H,5000
TEB 11T,5000
T11 MER,5000
ULY 55E,5000
WRX 70Y,5000
XPL 41N,5000
Y44 NKY,5000
YEZ 321,5000
BMX 1X,5000
C4 NNS,5000
CRE 5H,5000
D4 FOE,5000
EAT 5S,5000
FRY 1M,5000
G1 ASY,5000
G1 UES,5000
GRO 9S,5000
GYN 4S,5000
HEE 1S,5000
HUT 5S,5000
JUG 5S,5000
KRA 1Y,5000
MEF 1T,5000
MES 5S,5000
NOK 1N,5000
P4 GER,5000
P4 YGR,5000
PUL 1M,5000
RUS 9Y,5000
SKU 8A,5000
SNA 6K,5000
T4 LKY,5000
TEV 1T,5000
UND 1D,5000
UPM 4N,5000
W4 VED,5000
W1 SPS,5000
X5 FOC,5000
YBA 8E,5000
YOB 5S,5000
